Gene,GSM1213669,GSM1213670,GSM1213671,GSM1213672,GSM1213673,GSM1213674,GSM1213675,GSM1213676,GSM1213677,GSM1213678,GSM1213679,GSM1213680,GSM1213681,GSM1213682,GSM1213683,GSM1213684,GSM1213685,GSM1213686,GSM1213687,GSM1213688,GSM1213689,GSM1213690,GSM1213691,GSM1213692,GSM1213693,GSM1213694,GSM1213695,GSM1213696,GSM1213697,GSM1213698,GSM1213699,GSM1213700,GSM1213701,GSM1213702,GSM1213703,GSM1213704,GSM1213705,GSM1213706,GSM1213707,GSM1213708,GSM1213709,GSM1213710,GSM1213711,GSM1213712,GSM1213713,GSM1213714,GSM1213715,GSM1213716,GSM1213717,GSM1213718,GSM1213719,GSM1213720,GSM1213721,GSM1213722,GSM1213723,GSM1213724,GSM1213725,GSM1213726,GSM1213727,GSM1213728,GSM1213729,GSM1213730,GSM1213731,GSM1213732,GSM1213733,GSM1213734,GSM1213735,GSM1213736,GSM1213737,GSM1213738,GSM1213739,GSM1213740,GSM1213741,GSM1213742,GSM1213743,GSM1213744,GSM1213745,GSM1213746,GSM1213747,GSM1213748,GSM1213749,GSM1213750,GSM1213751,GSM1213752,GSM1213753,GSM1213754,GSM1213755,GSM1213756,GSM1213757,GSM1213758,GSM1213759,GSM1213760,GSM1213761,GSM1213762,GSM1213763,GSM1213764,GSM1213765,GSM1213766,GSM1213767,GSM1213768,GSM1213769,GSM1213770,GSM1213771,GSM1213772,GSM1213773,GSM1213774,GSM1213775,GSM1213776,GSM1213777,GSM1213778,GSM1213779,GSM1213780,GSM1213781,GSM1213782,GSM1213783,GSM1213784,GSM1213785,GSM1213786,GSM1213787,GSM1213788,GSM1213789,GSM1213790,GSM1213791,GSM1213792,GSM1213793,GSM1213794,GSM1213795,GSM1213796,GSM1213797,GSM1213798,GSM1213799,GSM1213800,GSM1213801,GSM1213802,GSM1213803,GSM1213804,GSM1213805,GSM1213806,GSM1213807,GSM1213808,GSM1213809,GSM1213810,GSM1213811,GSM1213812,GSM1213813,GSM1213814,GSM1213815,GSM1213816,GSM1213817,GSM1213818,GSM1213819,GSM1213820,GSM1213821,GSM1213822,GSM1213823,GSM1213824,GSM1213825,GSM1213826,GSM1213827,GSM1213828,GSM1213829,GSM1213830,GSM1213831,GSM1213832,GSM1213833,GSM1213834,GSM1213835,GSM1213836,GSM1213837,GSM1213838,GSM1213839,GSM1213840,GSM1213841,GSM1213842,GSM1213843,GSM1213844,GSM1213845,GSM1213846,GSM1213847,GSM1213848,GSM1213849
KRT13,9.988391887,2.90260817,2.672582031,2.990168375,3.164915566,11.5790048,12.22955692,3.056197871,10.95185898,3.531016154,2.961974588,2.752079943,3.461054555,2.901575476,3.902280692,3.258262077,3.223643231,2.767413294,4.628789101,2.627641814,3.183262816,2.693248777,2.692545943,2.975709627,2.588565494,2.625292934,3.740182583,2.986683665,2.80451841,3.094431144,2.841314658,2.774957375,7.804030536,2.884685444,3.307724958,2.762682442,11.07055716,10.73922666,2.9912002,8.034310503,8.178580438,2.781550211,11.72385344,11.11437753,10.41610747,11.48909027,3.812779601,12.2588469,3.225933908,8.306368434,2.692910473,6.788223723,2.977160181,3.175142299,3.075925688,2.506540164,3.285510207,3.602626191,3.237088457,3.033985564,9.890857812,3.756592424,9.581561419,11.24313348,7.255373201,2.921407814,2.997830399,3.227439872,2.932081246,4.84654625,3.184202929,3.345669628,2.685409869,2.792616478,4.066190586,6.767032602,3.035134991,4.220229654,2.723533371,10.61654723,3.058732919,3.157603415,3.77813133,3.286853432,4.627091168,2.750013518,4.329703004,2.535607545,3.475586509,3.245417788,3.054522429,6.028794231,2.743852709,3.604186478,3.237765895,2.877002539,2.951812546,11.84361862,11.63736713,4.060946938,2.971921074,5.443884194,10.51690627,2.759002481,2.798223688,2.886990757,2.895778504,2.955216982,3.582483878,9.507325755,2.972305462,2.893677519,3.205297471,2.884110603,3.050597923,3.059317578,2.934505417,5.241394387,3.037033639,2.880286496,11.67846812,5.009384259,7.816707273,3.672906743,2.888523307,2.440966488,2.808464458,11.36345318,2.979628845,5.54449312,5.988709658,4.353348792,2.986462535,7.700427713,3.142624632,3.095889065,3.919002663,2.870087134,3.012733344,2.797863849,2.659968925,2.830020538,2.702414263,10.96342575,4.463919711,3.96340247,12.12768832,3.08030095,3.022098998,4.078680536,11.75689822,4.366119609,2.874821208,9.747707867,3.383172691,2.526203586,3.106958451,2.908722975,3.096850879,2.830359273,9.904274349,11.97224498,6.387556294,4.041508882,3.541418623,3.581402194,4.158785947,3.387561508,5.861488249,2.841681947,5.6092821,2.685888888,10.98928347,4.437240407,6.327487765,4.690715374,3.224651335,2.548679478,2.919940447,3.222818296,4.620347736
SFTA3,5.216885567,10.2789095,11.52620085,9.798621028,2.644423493,2.231683039,2.42921351,10.1877568,2.300931907,9.427420647,6.592828211,9.409037216,9.554222066,10.64127609,10.01503399,2.332849246,11.73218337,11.03692253,11.43934453,10.65129794,10.62644358,11.93990404,10.18317037,10.90953544,9.363295976,10.08279973,3.274325493,10.27506236,9.989328618,2.671152945,11.17823036,9.789147426,7.643468515,11.30798336,10.28246683,10.60131772,2.339673385,2.512651903,9.64621321,2.49956865,6.852470217,5.081673343,3.606222997,6.204253856,6.332145008,6.274623553,2.817397901,4.836733235,8.446737792,2.882585773,9.807292867,9.888146699,5.489109884,4.288321566,8.484025311,11.23196192,7.597068773,10.61981014,9.161384634,8.516814031,2.81874037,7.603634368,3.179480699,5.705151001,6.864290408,7.580625903,2.852274506,2.641020482,4.144152279,10.64559256,8.662512901,9.968389245,10.29630845,9.446738511,10.56093796,2.603334014,9.095926473,9.922675139,10.98727238,8.17957038,6.836582105,8.082871206,9.939066348,10.66033356,10.71346191,7.803493031,4.51766138,11.01315431,9.619081822,7.926889339,9.773955337,9.597374793,10.63762541,7.671865753,6.354265398,6.260818535,2.637486793,2.498188538,6.557320869,9.262576622,9.047410356,5.970454129,5.559573661,7.041992901,9.349175888,7.477610089,10.59204501,9.946320166,9.020688772,6.29430887,10.48338901,9.842391901,5.875412128,10.30925903,7.080687029,9.719373301,8.853776617,4.946681971,8.387035145,8.631683181,2.868130088,6.768724695,7.541997137,9.877209289,3.66022275,10.66498018,8.72600822,2.531471541,11.25389898,10.18112472,7.795265912,7.615932877,7.618200156,2.547664019,7.690843292,10.1325025,4.433529552,8.223011593,5.738567871,11.50639304,10.93371487,10.75229478,10.61974633,5.140719482,2.962825276,9.919470124,5.973709829,9.325846716,8.718226867,8.626420701,3.524924818,9.949627363,6.889045301,8.400636086,2.646098171,10.24153376,10.9962112,7.711764294,8.988814019,9.333706089,3.085540176,6.641368523,11.42855248,2.437002841,10.1371268,7.309283452,2.530508506,10.12474834,2.768744938,10.7918376,4.43685282,4.632686274,2.638205471,9.773971491,2.720668692,9.723137506,7.283161942,10.37435945,10.33577586,8.337501025,9.779305916
MAGEA3 /// MAGEA6,10.97971531,3.122753119,2.94080296,3.242583659,10.56360724,8.486778912,4.198678089,3.183767925,4.364927519,4.064828891,3.501930316,3.463120239,3.595297832,3.274905838,3.107700407,4.910558866,3.351233071,3.530915475,3.158298189,3.475809347,3.408572416,2.849913381,11.82027489,3.362701833,3.284587119,4.399196471,3.379497716,5.12397142,8.402862851,4.210689531,3.55147559,3.6681085,9.023724076,12.14993746,4.033967617,4.54849842,3.375681062,3.89413489,3.463968097,9.425132068,3.518185478,3.509788535,3.414745083,4.7590941,11.81473502,3.966316208,4.759444076,8.177950498,3.702183467,12.10304226,4.319596804,3.234801286,3.586530131,3.367325159,3.630410018,2.735452186,6.111704664,3.159319008,3.281559271,7.052880713,11.46861722,3.922996906,3.313297597,3.56432882,3.238960704,5.049413131,3.700345364,9.293753677,3.472479392,3.236689088,4.789471851,5.018916386,3.029244981,3.596556401,3.622473317,4.006335587,3.381179745,3.393536591,3.188071533,10.38312669,3.431376576,3.396919861,3.183395104,3.018359973,2.999133255,9.647393631,12.12698543,3.419780844,3.344065864,3.211118632,3.684812294,3.418313155,3.444802646,7.398107955,8.825518102,7.893607436,5.431770472,7.516834239,5.859690556,8.458805124,2.924476943,9.039221775,7.560605226,3.516400799,3.163395285,3.3918254,3.390846774,3.571306839,12.28541821,10.94745996,4.003349578,4.561505782,3.719328258,3.18493825,3.642101815,3.448810337,3.85719156,4.131439857,9.804248641,3.299148862,9.552062773,3.238705247,6.168609062,3.335310679,3.085265284,3.344413009,3.137006573,10.0882469,2.87476831,3.435998307,5.387117752,3.642788193,3.566878487,10.83234817,3.031274967,3.457581053,3.42604198,7.534840961,11.30820032,3.432893703,3.616746271,3.192447892,3.163455903,11.69274745,3.485253573,3.485070028,10.59494924,9.163619533,3.346961875,3.693080508,5.031336633,3.891541037,10.74466087,3.16983076,11.92400063,3.485335743,3.157341877,3.703381278,3.090014664,10.45497129,3.646331433,11.5022235,3.246194926,11.21468532,3.177860931,3.641309113,3.608065118,3.446744953,11.85892286,3.288076146,4.905500135,12.33505753,7.012975527,3.831480096,11.84447795,3.081489973,3.68751302,3.713371348,3.295687259,7.119246864,3.152278353
KRT6A /// KRT6B /// KRT6C,12.23109968,8.05005354,4.833624698,5.203077792,6.319319767,11.77209755,12.73552288,5.188540318,12.20360634,7.109645834,5.236837574,5.730301255,6.199212851,6.078070066,5.65547266,8.454095486,5.847238667,5.571820222,7.511549611,5.384444685,5.225918779,4.96017146,5.498281256,5.36881181,6.274927651,4.982216162,10.23308037,5.499709569,5.657202758,9.825437516,4.96334487,5.305580691,12.7695567,5.173539248,6.224530282,5.176550633,12.85867748,11.80081105,6.583700215,13.27267904,12.53908111,10.6990153,12.58074116,12.1058267,12.89225839,12.57274143,9.990869044,12.94589673,11.26342858,10.12640766,5.999747254,5.750889128,11.25355732,8.996296343,5.787248989,4.792414987,10.09682843,5.400401494,5.536493336,5.176550633,12.71214656,8.622730684,13.02635172,12.63342389,8.415758674,6.402685379,8.626515571,10.98097529,6.423295036,7.76617066,6.486491481,6.380874142,4.711374888,5.665726652,5.735401177,11.37334509,5.917716745,5.716281017,5.397994854,12.73946801,7.075719633,5.711109389,5.33003579,5.425290795,5.060523863,5.51682603,12.53908399,5.545684518,10.84231555,6.9480589,5.140584393,5.446165488,5.1450039,5.926751215,4.848901039,5.348386771,6.786659807,11.72780456,12.61955589,6.548302919,5.146228559,6.884098556,12.85154967,9.64422666,6.49940619,6.709694148,5.222352755,5.347488996,5.252475173,12.54695797,5.272732307,5.393937133,5.639131376,5.037099771,7.571463934,5.327034105,5.251596185,10.82560987,5.465625357,6.523096577,12.10221885,11.66868798,11.73042177,7.543343321,5.255761183,5.179497172,5.530842403,12.35248029,5.410231924,6.03289329,5.549720875,7.702083936,5.713018789,12.15448762,6.620273845,5.939365552,9.168145416,7.512252098,5.414105562,4.6485679,5.676149261,5.022224348,5.298785549,11.76771372,12.79817156,7.432672734,12.59727587,6.965455251,5.679976856,6.267270886,12.46592386,7.602032303,7.621634622,10.74087972,5.770863635,5.353209013,5.030056338,11.09179487,5.917677038,7.737469072,12.93458839,12.52309612,9.383075919,10.94587877,5.702175471,8.334950829,6.693561542,6.135067975,12.47123126,5.106928445,12.82915513,5.005770604,13.10325512,9.716133395,12.28341725,7.274677409,5.226950604,8.040000535,5.106643127,12.47458016,9.599904846
KRT14,12.05781105,2.98058113,2.885323491,3.418846334,4.606470585,10.03842259,8.938310489,2.764719124,10.39538562,3.870198607,3.304241395,5.526320894,8.105913185,3.366011369,3.142295823,11.01056563,4.136482444,3.410500335,3.45601919,4.033898728,3.455249851,3.206986976,4.692226661,3.827565199,3.118675494,3.691574688,5.069293938,3.835708165,4.051997404,3.436341444,3.639363571,3.461384622,8.277439801,3.249948624,3.157385672,3.093757203,7.016021304,10.9409739,7.19664885,13.44012006,7.818474245,5.407240395,5.88152121,5.355651233,9.334705684,13.30744022,4.673870922,3.637558811,3.748856728,5.671400384,3.410135549,6.063208131,9.112032706,4.784090551,3.256270396,2.953586023,5.679630989,4.866245108,3.167999667,3.429636541,9.258518874,4.695261158,7.840148885,3.515973894,8.636419992,3.443236216,3.442425771,3.240252401,3.386872267,3.48318385,3.949958282,6.896592212,3.229472004,3.613596936,5.481521103,4.224707882,3.173087961,3.468451675,3.388575146,11.06829797,8.639450632,3.438458088,3.458958861,4.028257558,4.468026865,3.83448968,4.400394263,4.076993047,5.721586537,3.312727229,3.97644133,3.864040908,3.353504236,3.629945046,3.789553436,3.729924533,2.92990552,9.703528483,10.04890782,3.987834311,4.819273782,3.515667895,6.386717174,7.853020467,3.552765296,5.560998224,3.103487728,3.42102212,3.177865346,12.96867873,3.698773307,3.454489763,3.607000183,2.897480287,3.165381739,3.268213228,3.294652333,5.705643025,3.161708115,3.143988499,10.63119684,9.250817658,10.6928483,4.605151912,4.031461068,3.073207033,3.357948164,5.857331447,4.625821293,3.061628349,3.016532515,4.005180445,3.728590928,6.450630539,3.229472004,3.059222456,4.350873029,4.039236392,3.311594029,3.363308729,3.680423775,3.086064791,3.400599052,11.03510881,13.72794383,5.149439249,9.752662096,3.56536865,3.549387213,3.581651669,10.94756937,3.286897161,3.283138626,5.945824773,4.280841398,2.996493114,3.681364532,4.156194293,2.869182125,4.57722872,12.90032273,11.04675335,3.691414487,3.373294548,3.724581557,5.521519167,3.737349547,3.720664023,10.19019384,5.339059658,13.46913054,2.649560451,14.08477841,3.51398817,10.35183247,6.654443915,4.665302393,3.337723655,3.275601848,12.17099662,4.081773684
SFTPA1 /// SFTPA2,9.0967319505,10.939096683,12.885265735,11.0799261385,4.7845095735,5.6822982505,3.427479422,6.635290761,3.951835618,11.3764405275,9.9739975875,10.5667173275,10.8302114545,12.183944455,7.8046233075,4.463590947,9.6749992205,10.8405952925,11.6673148605,13.130379694999998,13.199446145,10.9390674535,5.8519332575,11.2396838225,9.2296347295,11.7127611695,5.4527726715,10.270626306,8.574117775,4.493178371,12.88552557,10.469978637,11.464157876,6.816660055,12.416910135,13.0462359,5.2415390545,4.7783998045,10.8215244915,4.457468532,11.695566058,10.1479864665,8.364003906,11.3497073985,11.2876452625,9.5342495715,6.420179124000001,11.176097067,11.2169009775,5.033866037,8.9237982025,7.2887656455,10.794456886,8.6940672215,8.511894832500001,8.0516476125,10.7786554595,10.498877907,11.84595206,7.047123532500001,5.6819745335,11.6071380705,6.473404008499999,10.762448576,11.1204912055,10.915235585,4.6755040505,3.828699132,7.481876925,10.7395312945,4.214585546,7.520683161499999,8.006358491,11.842570735,12.99844327,5.1073519735,12.124892185,11.714990123,8.5477223405,12.378852525,9.3210410935,9.0863099,10.428282868,12.801128985,11.703914675,5.065726681,9.482777771,10.318467184,11.737425666,9.1395090775,4.8555635475,10.099586494,11.368023696,10.455970378,10.7441152245,4.983440589,4.4756354645,6.1066684805,11.120537956500002,9.1086109265,11.275014294,8.041588371,10.8809634405,10.0006209565,11.1830595475,7.036275602,10.9982482975,8.122043488,5.315085101,10.766661996,12.265267045000002,13.476619165,10.226787669,6.570547506,11.5891048865,12.80113876,10.7122787105,10.248113214,9.4489281645,6.6550167065,7.3684610875,11.5657856555,12.35629758,12.80189601,7.201122776,10.2914431605,8.9485648665,3.4565840435,12.86123552,10.187121296,7.3883397015,10.761238862,5.637232259999999,3.5129549245,9.4838171975,12.28269953,4.7197210400000005,10.6901362375,4.8761714695,12.479760705,12.650720505,13.139531445,13.33527597,9.711995713,5.554674261,11.4499047365,11.90740314,9.531936995,8.125589398,9.1304596965,8.040467165,12.249408795,11.1796443225,11.028923255,4.729182114,11.5613881865,12.581722215,10.872360972,11.0750733925,12.724622325,5.2288598825,10.554365388,13.19466818,3.518887544,10.6631928035,12.12839251,4.016528222,10.414525678,3.8218256365,10.075872213,5.519884015500001,8.303610731500001,4.694870743,11.863449545000002,4.0257160105,10.888703957,9.7951783385,12.727335435,13.653888555,11.951084675,11.972779025
SCGB3A1,8.050565685,7.973041061,11.17264625,8.406651405,6.266310641,5.050472529,9.693691598,5.869673564,5.947634007,8.177231795,13.02265385,8.426945528,12.75037803,6.262788586,13.78395532,5.899583898,12.56110561,6.923842707,11.32768051,11.80157735,13.51565224,8.756451747,7.899349187,9.524048109,8.497257917,4.82210385,5.447746394,14.04967684,9.696271809,5.171869812,10.90592453,6.255749377,9.50266096,5.619777687,13.7548135,13.1970347,7.521090239,6.976963593,11.96438908,5.329539515,7.651443752,7.779426731,6.512207769,8.124581973,6.082718435,6.351300729,6.900245808,8.754900076,9.222202179,6.826435103,5.008780478,7.42829013,7.775071391,9.826416273,6.788011571,14.52731522,11.10317272,13.44225054,10.50248669,11.17876347,6.843212484,10.54241774,12.66078595,7.560879071,10.42734891,11.98935152,10.56077471,6.28374074,13.91763979,12.51785018,9.678217666,11.9694738,10.92886514,9.637192085,12.30467643,5.469552863,10.35014056,11.28028645,11.92771783,9.500404697,11.60382514,6.257580497,12.32832126,13.99218895,14.40606212,8.272426619,7.169306088,6.636161693,12.08747327,13.06595505,7.000232815,8.578665775,12.45336939,8.587776097,10.9072256,8.277488653,7.9092101,5.452518515,11.07950922,10.05447026,11.51948184,7.832879917,6.904476892,8.663177996,6.46675413,5.292620122,4.489958192,6.802004142,5.858361522,8.689766572,13.53535306,11.20772497,7.686657092,13.88982732,9.531826344,10.58951833,7.294530505,12.09192629,5.071866717,7.32021574,7.124490094,8.809138624,11.50467581,8.585175298,8.10987306,14.14268124,13.34300752,5.955784079,14.35777381,7.989523591,6.360180931,13.88891163,6.245697534,5.475751097,10.03430172,5.634957898,5.129230573,5.53920597,5.040210907,13.91184218,10.68967954,14.38919282,10.17129557,8.501372273,5.58389059,10.98916371,10.13511681,8.095512299,10.03764099,13.59025292,6.767252137,9.804888088,7.72425698,11.36215883,5.397616718,6.544469679,13.17670238,11.98984051,8.036782488,10.86192559,5.335203925,10.92198042,7.014219372,4.207973054,6.037363832,8.793390197,5.221694158,8.570899841,4.663975792,13.66256891,6.219285253,7.094803705,4.684183226,10.72811163,4.622297739,10.87482224,10.57522154,11.12573519,11.66237356,8.00302158,10.73124684
BPIFA1,5.443030974,7.197239214,9.651976577,4.004792684,8.309449628,6.036312533,10.06415758,4.83287021,4.492961218,11.49954586,8.175838964,4.470997848,4.554762163,5.138016226,10.41563211,4.353379413,4.579795931,4.680900865,14.15945232,7.693674836,4.824908186,4.294570797,6.293165672,4.403693952,13.36322867,5.453197923,4.321154238,7.9870488,11.73854296,3.98590575,5.040223237,8.200472528,4.234573183,10.4217853,6.768004967,7.066588297,5.855046716,4.93889154,10.01161729,6.474842014,6.014381425,4.79073601,4.628313669,4.733742376,4.772302486,5.695574368,5.079922261,5.236953777,10.27094117,7.924227193,13.66242704,7.173406697,4.977733457,9.016039106,5.107282792,5.515632895,11.51295261,5.484324098,4.671056723,6.404396581,5.051351427,12.23282983,9.307689881,5.029603851,12.89906429,12.65963307,11.76213446,7.687639588,9.859612576,13.06509802,5.4973462,4.582930717,9.76591612,6.680218312,5.581278393,3.854309573,7.058342479,12.87329219,8.535533873,4.448440837,5.017576157,4.464148065,7.165906173,9.926418879,4.920665049,4.536272912,4.918092324,5.54035771,13.67226474,8.189284676,5.125841321,11.89095709,9.484562757,4.815840088,4.220702481,7.732684493,4.441360768,4.781068727,8.024609947,12.50457663,9.184314661,9.047083984,4.220280334,4.686814303,12.5490103,9.115177921,7.33745626,5.410131258,4.757869119,4.413864595,8.956374466,9.425698519,5.195601876,4.644791947,7.128379662,9.752579278,8.926843608,11.61061543,5.038947752,5.11611686,6.594761973,5.564919611,7.249205799,8.29653405,4.102920534,5.057735267,6.953957994,4.651206343,5.460165636,4.37613987,8.640493045,5.32504958,3.73190469,4.205508976,8.855488698,14.04332056,13.00341138,5.20937344,5.107883336,4.554919009,5.358775219,5.321866312,4.297131042,7.538503196,4.495085922,7.274801071,5.453766879,6.281521608,8.184464104,6.085794433,6.355597641,5.585724664,4.325540004,5.209120683,4.034874725,4.337415397,5.683669688,9.749360455,7.283503091,11.3159727,5.348402003,4.072128311,4.383727267,4.077623969,13.91999277,9.692832604,10.15924508,6.089569433,4.050518791,7.446592511,4.000215328,4.129433305,4.540098579,7.476330855,3.906966973,9.429635617,6.413264226,8.834539573,5.020505586,10.97762094,7.699687783
FGG,2.958100271,8.396021633,4.364693657,2.926922614,5.061974934,2.635798027,2.497094148,3.119918567,2.732877997,4.49059761,3.837419072,9.643236599,4.936395366,3.185181671,3.282094403,2.898565963,12.04453118,5.922429204,9.040651272,5.319900066,10.57240647,3.085755954,6.70230797,3.21668666,11.71082992,5.643635301,7.138638503,9.324411324,10.83894954,5.331168634,2.92742848,2.712561618,7.541581638,3.555637148,3.758855539,3.781557499,3.304399993,2.998966648,2.722834513,2.901549175,5.28280017,11.14848111,3.516101161,2.993027,5.86805445,3.785299145,2.788662608,2.920873957,5.834389255,3.01020616,11.31724345,4.133981962,3.177651272,6.060199898,3.0671812,6.266829267,5.899167392,2.900092899,8.709766457,2.966999849,2.973945806,5.734705865,2.767304628,4.711521707,3.526937364,7.107523353,3.024351767,8.581837753,3.242447637,10.30696692,3.3185063,3.033860458,2.901523548,7.608293685,8.626043091,3.240996788,6.503779024,5.698952057,8.367878333,9.028761064,3.506364216,3.361814704,2.98777303,5.011418721,4.349621659,3.071260015,3.00209077,2.869978858,9.927804241,6.206551477,7.585218206,6.134310654,11.38337045,6.62700476,4.417241445,6.670440442,2.948072631,3.324160707,5.398623289,3.139008575,3.290749792,8.402096146,5.053455514,8.859077634,10.8207423,4.784090551,6.038675461,3.328049689,3.299697292,4.486329814,2.985111766,10.40115081,3.396205932,2.893016871,7.681666194,8.532768356,4.372418618,4.536134725,4.474018938,3.493608541,2.994877767,7.501683966,7.469697808,3.584407767,2.949950658,3.144645511,10.14207639,3.042046014,3.497023974,7.331813487,2.975383957,3.115209126,2.870764304,3.046089774,3.164068733,10.78587751,8.471714703,3.090934369,3.151996606,3.158379955,8.69914389,3.537578839,2.667850072,5.115451982,2.590994924,10.11413464,4.135084169,3.091702859,4.091835128,3.355452404,3.457466801,8.374303882,10.22332628,4.765244528,4.162580741,3.654440038,5.166306374,9.346807927,5.162996935,10.7432709,3.272946,3.797480378,10.50391837,3.079720497,12.08410338,7.528689677,2.761203061,3.271388588,2.726043294,3.713843908,3.07362959,3.388513869,3.233922862,9.357680626,2.633490364,2.820503596,4.271122673,10.29138553,13.08416519,7.337524768,9.279312357
MSLN,5.396413557,6.199873648,11.01160358,3.942210259,5.600697686,4.173970008,3.542185726,4.373477919,4.063972809,4.372518636,9.450307653,5.9543112,10.84816555,9.547335734,8.390907704,3.871174717,10.7579417,4.856935728,12.1873628,4.799667662,8.718287747,3.756251105,5.288416102,10.21351066,11.14698038,3.44582239,9.819144178,7.926670533,10.49721052,6.760995853,10.4197401,3.478941137,5.498456869,3.578553014,9.610802423,5.542154743,3.904467784,3.417696954,5.600466795,3.428727019,3.861210305,7.85961593,4.239064871,5.510286794,4.680929036,7.944139532,4.330777187,3.639124228,4.795917751,3.289155619,5.175852525,11.15655244,7.418913198,4.913478035,11.1136602,4.669223814,8.297604931,9.475087923,6.718005889,3.561895144,3.646878539,10.28608341,4.058542719,5.169441801,11.08988089,11.32441258,5.310386549,11.089428,7.067464854,12.67947382,9.529544283,6.979664962,6.688318031,5.735375996,10.07202533,5.101430517,8.96894052,11.10177238,3.32509721,4.35065504,7.456518308,3.559016075,10.49517969,10.09425816,10.86954436,4.67387036,4.886005121,10.24987554,9.199450192,9.708977784,11.79367592,7.762382716,11.27721479,6.684497651,6.294024051,3.166608497,5.458162807,4.293903006,7.968879679,10.98930567,5.534205167,9.116231671,5.876444331,4.464282855,9.634254681,3.911159087,3.59529798,3.864706944,3.769944406,5.915952005,8.174631537,8.336085933,3.374201933,8.489851985,7.617094615,6.393048255,3.695354501,5.576185984,3.342352278,3.45222272,5.195832724,7.583544851,6.085766043,10.15238067,6.547936856,10.68156449,3.709749342,3.2696443,9.974307059,12.79834581,6.888352511,6.072183409,3.435404525,3.948780716,8.748047915,8.050638923,6.432249497,6.250138761,3.448799544,3.532431558,10.92454502,3.725475833,3.970155022,5.576514171,3.461279132,4.123534479,6.701272022,9.007122442,8.007499212,4.848537445,3.657484969,5.283280151,10.60202861,7.802032278,2.98926472,5.751144199,6.967163295,11.11332436,4.226697734,3.583187101,7.310204119,5.711253519,12.96109857,3.991531099,10.15858645,6.402235092,4.089384387,9.781795989,6.001121357,5.991293222,9.020140764,6.749941354,4.228450489,11.81049326,6.264198656,10.22514743,7.213940698,8.023400001,4.242129113,6.14953736,11.91170685
